Time,Open,High,Low,Close,Change,Volume
08/28/03,997.43,1004.12,991.42,1002.84,6.0500000000001,0
08/27/03,995.95,998.05,993.33,996.79,0.059999999999945,0
08/26/03,992.47,997.93,983.57,996.73,3.02,0
08/25/03,992.94,993.71,987.91,993.71,0.65000000000009,0
08/22/03,1005.43,1011.01,992.62,993.06,-10.21,0
08/21/03,1001.67,1009.53,999.33,1003.27,2.97,0
08/20/03,1000.84,1003.54,996.62,1000.3,-2.0500000000001,0
08/19/03,1000.65,1003.3,995.3,1002.35,2.61,0
08/18/03,991.47,1000.35,991.47,999.74,9.0700000000001,0
08/15/03,990.19,992.39,986.44,990.67,0.15999999999997,0
08/14/03,984.3,991.91,980.36,990.51,6.48,0
08/13/03,991.2,992.5,980.85,984.03,-6.3200000000001,0
08/12/03,981.34,990.41,979.9,990.35,9.76,0
08/11/03,977.59,985.46,974.21,980.59,3,0
08/08/03,974.12,980.57,973.83,977.59,3.47,0
08/07/03,966.93,974.89,963.82,974.12,7.04,0
08/06/03,964.25,975.74,960.84,967.08,1.62,0
08/05/03,982.41,982.61,964.97,965.46,-17.36,0
08/04/03,979.92,985.75,966.79,982.82,2.6700000000001,0
08/01/03,989.73,989.9,978.86,980.15,-10.16,0
07/31/03,990.12,1004.59,988.85,990.31,2.8199999999999,0
07/30/03,989.5,992.62,985.96,987.49,-1.79,0
07/29/03,996.52,998.64,984.15,989.28,-7.24,0
07/28/03,999,1000.68,993.59,996.52,-2.16,0
07/25/03,981.81,998.71,977.42,998.68,17.08,0
07/24/03,988.61,998.89,981.07,981.6,-7.01,0
07/23/03,988.68,989.86,979.79,988.61,0.5,0
07/22/03,980.42,990.29,976.08,988.11,9.3100000000001,0
07/21/03,992.91,992.91,975.63,978.8,-14.52,0
07/18/03,981.73,994.25,981.7,993.32,11.59,0
07/17/03,994,994,978.6,981.73,-12.36,0
07/16/03,1002.64,1003.47,989.3,994.09,-6.3299999999999,0
07/15/03,1003.86,1009.61,996.67,1000.42,-3.4400000000001,0
07/14/03,1001.08,1015.41,1001.08,1003.86,5.72,0
07/11/03,989.53,1000.86,989.53,998.14,9.4399999999999,0
07/10/03,1000.24,1000.24,983.63,988.7,-13.51,0
07/09/03,1007.76,1010.43,998.17,1002.21,-5.63,0
07/08/03,1004.44,1008.92,998.73,1007.84,3.4200000000001,0
07/07/03,985.7,1005.56,985.7,1004.42,18.72,0
07/03/03,992.55,995,983.34,985.7,-8.05,0
07/02/03,983.34,993.78,983.34,993.75,11.43,0
07/01/03,973.83,983.26,962.1,982.32,7.8200000000001,0
06/30/03,977.35,983.61,973.6,974.5,-1.72,0
06/27/03,985.82,988.88,974.03,976.22,-9.6,0
06/26/03,976.42,986.53,973.8,985.82,10.5,0
06/25/03,983.58,991.64,974.86,975.32,-8.13,0
06/24/03,980.68,987.84,979.08,983.45,1.8100000000001,0
06/23/03,995.25,995.25,977.4,981.64,-14.05,0
06/20/03,996.13,1002.09,993.36,995.69,0.99000000000001,0
06/19/03,1010.05,1011.22,993.08,994.7,-15.39,0
06/18/03,1011.14,1015.12,1004.61,1010.09,-1.5699999999999,0
06/17/03,1011.35,1015.33,1007.04,1011.66,0.91999999999996,0
06/16/03,988.61,1010.86,988.61,1010.74,22.13,0
06/13/03,999.02,1000.92,984.27,988.61,-9.9,0
06/12/03,997.48,1002.74,991.27,998.51,1.03,0
06/11/03,984.84,997.48,981.61,997.48,12.64,0
06/10/03,975.93,984.84,975.93,984.84,8.9100000000001,0
06/09/03,986.82,986.82,972.59,975.93,-11.83,0
06/06/03,990.14,1007.69,986.01,987.76,-2.38,0
06/05/03,983.94,990.14,978.13,990.14,3.9,0
06/04/03,971.69,987.85,970.72,986.24,14.68,0
06/03/03,967.07,973.02,964.47,971.56,4.5599999999999,0
06/02/03,965.31,979.11,965.31,967,3.41,0
05/30/03,950.7,965.38,950.7,963.59,13.95,0
05/29/03,953.22,962.08,946.23,949.64,-3.58,0
05/28/03,951.78,959.39,950.12,953.22,1.74,0
05/27/03,932.16,952.76,927.33,951.48,18.26,0
05/23/03,931.68,935.2,927.42,933.22,1.35,0
05/22/03,923.53,935.3,922.54,931.87,8.45,0
05/21/03,919.01,923.85,914.91,923.42,3.6899999999999,0
05/20/03,921.62,925.34,912.05,919.73,-1.04,0
05/19/03,942.46,942.46,920.23,920.77,-23.53,0
05/16/03,946.5,948.65,938.6,944.3,-2.37,0
05/15/03,940.47,948.23,938.79,946.67,7.39,0
05/14/03,943.18,947.29,935.24,939.28,-3.02,0
05/13/03,945.11,947.51,938.91,942.3,-2.8100000000001,0
05/12/03,933.05,946.84,929.3,945.11,11.7,0
05/09/03,921.85,933.77,921.85,933.41,13.14,0
05/08/03,929.62,929.62,919.72,920.27,-9.35,0
05/07/03,932.75,937.22,926.41,929.62,-4.77,0
05/06/03,926.38,939.61,926.38,934.39,7.84,0
05/05/03,930.57,933.88,924.55,926.55,-3.5300000000001,0
05/02/03,915.08,930.56,912.35,930.08,13.78,0
05/01/03,916.8,919.68,902.83,916.3,-0.62,0
04/30/03,917.34,922.01,911.7,916.92,-0.92000000000007,0
04/29/03,914.84,924.24,911.1,917.84,3,0
04/28/03,899.19,918.15,899.19,914.84,16.03,0
04/25/03,910.57,911.13,897.52,898.81,-12.62,0
04/24/03,917.21,917.21,906.69,911.43,-7.59,0
04/23/03,911.5,919.74,909.89,919.02,7.65,0
04/22/03,890.63,911.74,886.7,911.37,19.36,0
04/21/03,893.66,898.01,888.17,892.01,-1.5700000000001,0
04/17/03,879.2,893.83,879.2,893.58,13.67,0
04/16/03,890.81,896.77,877.93,879.91,-10.9,0
04/15/03,884.78,891.27,881.85,890.81,5.5799999999999,0
04/14/03,868.51,885.26,868.51,885.23,16.93,0
04/11/03,871.58,883.34,865.92,868.3,-3.2800000000001,0
04/10/03,866.61,871.78,862.76,871.58,5.59,0
04/09/03,878.65,887.35,865.72,865.99,-12.3,0
04/08/03,880.01,883.11,874.68,878.29,-1.64,0
04/07/03,884.48,904.89,879.78,879.93,1.0799999999999,0
04/04/03,877.06,882.73,874.23,878.85,2.4,0
04/03/03,882.07,885.89,876.12,876.45,-4.4499999999999,0
04/02/03,858.48,884.57,858.48,880.9,22.42,0
04/01/03,849.05,861.28,847.85,858.48,10.3,0
03/31/03,863.18,863.18,843.68,848.18,-15.32,0
03/28/03,866.71,869.88,860.83,863.5,-5.02,0
03/27/03,868.56,874.15,858.09,868.52,-1.4300000000001,0
03/26/03,874.54,875.8,866.47,869.95,-4.79,0
03/25/03,864.89,879.87,862.59,874.74,10.51,0
03/24/03,890.91,890.91,862.02,864.23,-31.66,0
03/21/03,879.12,895.89,877.65,895.89,20.05,0
03/20/03,872.8,879.6,859.01,875.84,1.8200000000001,0
03/19/03,865.85,874.99,861.21,874.02,7.5699999999999,0
03/18/03,862.78,866.94,857.36,866.45,3.6600000000001,0
03/17/03,832.09,862.79,827.17,862.79,29.52,0
03/14/03,831.89,841.39,828.26,833.27,1.37,0
03/13/03,806.48,832.02,806.48,831.9,27.71,0
03/12/03,799.89,804.19,788.9,804.19,3.46,0
03/11/03,808.34,814.25,800.3,800.73,-6.75,0
03/10/03,826.12,826.12,806.57,807.48,-21.41,0
03/07/03,819.82,829.55,811.23,828.89,6.79,0
03/06/03,828.82,829.56,819.85,822.1,-7.75,0
03/05/03,821.99,829.87,819,829.85,7.86,0
03/04/03,834.87,835.43,821.96,821.99,-12.82,0
03/03/03,841.96,852.34,832.74,834.81,-6.34,0
02/28/03,837.7,847,837.31,841.15,3.87,0
02/27/03,829.24,842.19,827.71,837.28,9.73,0
02/26/03,837.73,840.1,826.68,827.55,-11.02,0
02/25/03,830.54,839.55,818.54,838.57,5.99,0
02/24/03,847.29,847.29,832.16,832.58,-15.59,0
02/21/03,837.81,852.28,831.48,848.17,11.07,0
02/20/03,845.13,849.37,836.56,837.1,-8.03,0
02/19/03,851.17,851.17,838.79,845.13,-6.04,0
02/18/03,836.43,852.87,836.43,851.17,16.28,0
02/14/03,818.32,834.89,815.03,834.89,17.52,0
02/13/03,818.75,821.25,806.29,817.37,-1.3099999999999,0
02/12/03,828.96,832.12,818.49,818.68,-10.52,0
02/11/03,836.53,843.02,825.09,829.2,-6.77,0
02/10/03,830.08,837.16,823.53,835.97,6.28,0
02/07/03,839.29,845.73,826.7,829.69,-8.4599999999999,0
02/06/03,843,844.23,833.25,838.15,-5.4400000000001,0
02/05/03,849.96,861.63,842.11,843.59,-4.61,0
02/04/03,858.02,858.02,840.19,848.2,-12.12,0
02/03/03,855.7,864.64,855.7,860.32,4.62,0
01/31/03,842.6,858.33,840.34,855.7,11.09,0
01/30/03,864.84,865.48,843.74,844.61,-19.75,0
01/29/03,857.78,868.72,845.86,864.36,5.8200000000001,0
01/28/03,848.34,860.76,848.34,858.54,11.06,0
01/27/03,858.71,863.95,844.25,847.48,-13.92,0
01/24/03,886.28,887.34,859.71,861.4,-25.94,0
01/23/03,880.81,890.25,876.89,887.34,8.98,0
01/22/03,887.6,889.74,877.64,878.36,-9.26,0
01/21/03,901.79,906,887.62,887.62,-14.16,0
01/17/03,914.6,914.6,899.02,901.78,-12.82,0
01/16/03,918.41,926.03,911.98,914.6,-3.62,0
01/15/03,932.17,932.59,916.7,918.22,-13.44,0
01/14/03,926.15,931.66,921.72,931.66,5.4,0
01/13/03,929.29,935.05,922.05,926.26,-1.3100000000001,0
01/10/03,927.51,932.89,917.66,927.57,0,0
01/09/03,911.09,928.31,911.09,927.57,17.64,0
01/08/03,922.93,922.93,908.32,909.93,-13,0
01/07/03,929.57,930.81,919.93,922.93,-6.08,0
01/06/03,909.04,931.77,909.04,929.01,20.42,0
01/03/03,908.49,911.25,903.07,908.59,-0.43999999999994,0
01/02/03,881.44,909.03,881.44,909.03,29.21,0
12/31/02,879.08,881.93,869.45,879.82,0.43000000000006,0
12/30/02,875.44,882.1,870.23,879.39,3.99,0
12/27/02,889.66,890.46,873.62,875.4,-14.26,0
12/26/02,893.28,903.89,887.48,889.66,-2.8100000000001,0
12/24/02,896.2,896.6,892.29,892.47,-4.91,0
12/23/02,895.18,902.43,892.26,897.38,1.62,0
12/20/02,884.36,897.79,884.36,895.76,11.51,0
12/19/02,890.02,899.19,880.32,884.25,-6.87,0
12/18/02,902.99,902.99,887.82,891.12,-11.87,0
12/17/02,910.21,911.22,901.74,902.99,-7.41,0
12/16/02,890.31,910.42,890.31,910.4,20.92,0
12/13/02,901.58,901.58,888.48,889.48,-12.1,0
12/12/02,906.34,908.37,897,901.58,-3.38,0
12/11/02,903.57,909.94,896.48,904.96,0.50999999999999,0
12/10/02,892.86,904.95,892.71,904.45,12.45,0
12/09/02,910.96,910.96,891.97,892,-20.23,0
12/06/02,903.9,915.48,895.96,912.23,5.6800000000001,0
12/05/02,919.59,921.49,905.9,906.55,-11.03,0
12/04/02,917.51,925.25,909.51,917.58,-3.17,0
12/03/02,932.89,932.89,918.73,920.75,-13.78,0
12/02/02,941.57,954.28,927.72,934.53,-1.78,0
11/29/02,939.83,941.82,935.58,936.31,-2.5600000000001,0
11/27/02,917.34,940.41,917.34,938.87,25.56,0
11/26/02,929.95,929.95,912.1,913.31,-19.56,0
11/25/02,930.55,937.15,923.31,932.87,2.3200000000001,0
11/22/02,932.83,937.28,928.41,930.55,-3.21,0
11/21/02,914.4,935.13,914.4,933.76,19.61,0
11/20/02,897.1,915.01,894.93,914.15,17.41,0
11/19/02,900.36,905.45,893.09,896.74,-3.62,0
11/18/02,909.84,915.91,899.48,900.36,-9.47,0
11/15/02,904.27,910.21,895.35,909.83,5.5600000000001,0
11/14/02,887.29,904.27,887.29,904.27,21.74,0
11/13/02,882.06,892.51,872.05,882.53,-0.42000000000007,0
11/12/02,877.39,894.3,877.39,882.95,6.76,0
11/11/02,894.09,894.09,874.63,876.19,-18.55,0
11/08/02,902.2,910.11,891.62,894.74,-7.91,0
11/07/02,923.19,923.19,898.68,902.65,-21.11,0
11/06/02,916.51,925.66,905,923.76,8.37,0
11/05/02,906.79,915.83,904.91,915.39,7.04,0
11/04/02,905.57,924.58,905.45,908.35,7.39,0
11/01/02,884.33,903.42,877.71,900.96,15.2,0
10/31/02,891.1,898.83,879.75,885.76,-4.95,0
10/30/02,883.13,895.28,879.19,890.71,8.5600000000001,0
10/29/02,889.88,890.64,867.91,882.15,-8.08,0
10/28/02,900.82,907.44,886.15,890.23,-7.42,0
10/25/02,882.48,897.71,877.03,897.65,15.15,0
10/24/02,896.95,902.94,879,882.5,-13.64,0
10/23/02,889.59,896.14,873.82,896.14,5.98,0
10/22/02,896.45,896.45,882.4,890.16,-9.5600000000001,0
10/21/02,884.39,900.69,873.06,899.72,15.33,0
10/18/02,879.05,886.68,866.58,884.39,5.1899999999999,0
10/17/02,862.22,885.35,862.22,879.2,19.18,0
10/16/02,875.37,875.37,856.28,860.02,-21.1,0
10/15/02,847.62,881.27,847.62,881.12,39.68,0
10/14/02,833.86,844.39,828.37,841.44,6.12,0
10/11/02,806.05,843.27,806.05,835.32,31.4,0
10/10/02,776.76,806.51,768.63,803.92,27.16,0
10/09/02,796.92,796.92,775.8,776.76,-19.56,0
10/08/02,785.57,808.86,779.5,796.32,11.04,0
10/07/02,799.98,808.21,782.96,785.28,-15.3,0
10/04/02,820.21,825.9,794.1,800.58,-18.37,0
10/03/02,827.71,840.02,817.25,818.95,-8.9599999999999,0
10/02/02,843.77,851.93,826.5,827.91,-20,0
10/01/02,816.78,847.93,812.82,847.91,32.63,0
09/30/02,825.77,825.77,800.2,815.28,-12.09,0
09/27/02,853.75,853.75,826.84,827.37,-27.58,0
09/26/02,841.26,856.6,841.26,854.95,15.29,0
09/25/02,822.47,844.22,818.46,839.66,20.37,0
09/24/02,832.05,833.32,817.38,819.29,-14.41,0
09/23/02,843.68,843.68,825.76,833.7,-11.69,0
09/20/02,843.32,849.32,839.09,845.39,2.0699999999999,0
09/19/02,867.14,867.14,843.09,843.32,-26.14,0
09/18/02,870.71,878.45,857.39,869.46,-4.0599999999999,0
09/17/02,893.12,902.68,872.38,873.52,-17.58,0
09/16/02,889.08,891.84,878.91,891.1,1.2900000000001,0
09/13/02,886.36,892.75,877.05,889.81,2.9,0
09/12/02,908.36,908.36,884.84,886.91,-22.54,0
09/11/02,910.63,924.02,908.47,909.45,-0.13,0
09/10/02,903.33,909.89,900.5,909.58,6.62,0
09/09/02,893.39,907.34,882.92,902.96,9.0400000000001,0
09/06/02,883.2,899.07,883.2,893.92,14.77,0
09/05/02,890.32,890.32,870.5,879.15,-14.25,0
09/04/02,878.65,896.1,875.73,893.4,15.38,0
09/03/02,916.07,916.07,877.51,878.02,-38.05,0
08/30/02,916.49,928.15,910.17,916.07,-1.7299999999999,0
08/29/02,917.87,924.59,903.33,917.8,-0.07000000000005,0
08/28/02,932.72,932.72,913.21,917.87,-16.95,0
08/27/02,947.96,955.82,930.36,934.82,-13.13,0
08/26/02,941.77,950.8,930.42,947.95,7.09,0
08/23/02,960.59,960.59,937.17,940.86,-21.84,0
08/22/02,949.52,965,946.43,962.7,13.34,0
08/21/02,939.03,951.59,931.32,949.36,11.93,0
08/20/02,949.05,949.05,931.86,937.43,-13.27,0
08/19/02,928.71,951.17,927.21,950.7,21.93,0
08/16/02,928.64,935.38,916.21,928.77,-1.48,0
08/15/02,920.25,933.29,918.17,930.25,10.63,0
08/14/02,884.21,920.21,876.2,919.62,35.41,0
08/13/02,902.82,911.71,883.62,884.21,-19.59,0
08/12/02,908.54,908.54,892.38,903.8,-4.84,0
08/09/02,902.53,913.95,890.77,908.64,3.1799999999999,0
08/08/02,876.77,905.84,875.17,905.46,28.69,0
08/07/02,863.57,878.74,854.15,876.77,17.2,0
08/06/02,837.09,874.44,837.09,859.57,24.97,0
08/05/02,863.6,864.07,833.44,834.6,-29.64,0
08/02/02,884.4,884.72,853.95,864.24,-20.42,0
08/01/02,910.7,910.7,882.48,884.66,-26.96,0
07/31/02,901.2,911.64,889.88,911.62,8.84,0
07/30/02,898.96,909.81,884.7,902.78,3.8199999999999,0
07/29/02,855.2,898.96,855.2,898.96,46.12,0
07/26/02,840.67,852.85,835.92,852.84,14.16,0
07/25/02,841.11,853.83,816.11,838.68,-4.74,0
07/24/02,794.11,844.32,775.68,843.42,45.72,0
07/23/02,819.9,827.69,796.13,797.7,-22.15,0
07/22/02,846.6,854.13,813.26,819.85,-27.91,0
07/19/02,877.75,877.75,842.07,847.76,-33.8,0
07/18/02,905.25,907.8,880.6,881.56,-24.48,0
07/17/02,904.19,926.52,895.03,906.04,4.99,0
07/16/02,901.05,901.05,901.05,901.05,-16.88,0
07/15/02,920.99,920.99,876.46,917.93,-3.46,0
07/12/02,929.06,934.31,913.71,921.39,-5.98,0
07/11/02,919.86,929.16,900.94,927.37,6.9,0
07/10/02,954.63,956.34,920.29,920.47,-32.36,0
07/09/02,976.91,979.63,951.71,952.83,-24.15,0
07/08/02,987.88,993.56,972.91,976.98,-12.05,0
07/05/02,956.03,989.07,956.03,989.03,35.04,0
07/03/02,946.03,954.3,934.87,953.99,5.9,0
07/02/02,967.97,968.59,945.54,948.09,-20.56,0
07/01/02,989.15,994.46,967.43,968.65,-21.17,0
06/28/02,990.19,1001.79,988.31,989.82,-0.81999999999994,0
06/27/02,974.56,990.67,963.74,990.64,17.11,0
06/26/02,970.61,977.43,952.92,973.53,-2.61,0
06/25/02,994.31,1005.88,974.21,976.14,-16.58,0
06/24/02,988.82,1002.11,970.85,992.72,3.58,0
06/21/02,1004.48,1005.89,985.65,989.14,-17.15,0
06/20/02,1019.76,1023.33,1004.59,1006.29,-13.7,0
06/19/02,1035.76,1037.61,1017.88,1019.99,-17.15,0
06/18/02,1035.11,1040.83,1030.92,1037.14,0.97000000000003,0
06/17/02,1007.27,1036.17,1007.27,1036.17,28.9,0
06/14/02,1007.48,1009.13,981.63,1007.27,-2.29,0
06/13/02,1019.45,1023.47,1008.12,1009.56,-10.7,0
06/12/02,1012.91,1021.85,1002.58,1020.26,6.66,0
06/11/02,1031.54,1039.04,1012.94,1013.6,-17.14,0
06/10/02,1027.16,1038.18,1025.45,1030.74,3.21,0
06/07/02,1025.06,1033.02,1012.49,1027.53,-1.6200000000001,0
06/06/02,1049.33,1049.33,1026.91,1029.15,-20.75,0
06/05/02,1041.12,1050.11,1038.84,1049.9,9.21,0
06/04/02,1040.43,1046.06,1030.52,1040.69,0.0099999999999909,0
06/03/02,1066.77,1070.74,1039.9,1040.68,-26.46,0
05/31/02,1065.82,1079.93,1065.82,1067.14,2.48,0
05/30/02,1067.66,1069.5,1054.26,1064.66,-3,0
05/29/02,1074.55,1074.83,1067.66,1067.66,-6.8899999999999,0
05/28/02,1084.58,1085.98,1070.31,1074.55,-9.27,0
05/24/02,1094.66,1095.99,1082.19,1083.82,-13.26,0
05/23/02,1086.62,1097.1,1080.55,1097.08,11.06,0
05/22/02,1078.83,1086.02,1075.64,1086.02,6.1399999999999,0
05/21/02,1092.46,1099.55,1079.08,1079.88,-12,0
05/20/02,1104.1,1104.1,1090.61,1091.88,-14.71,0
05/17/02,1099.78,1106.59,1096.77,1106.59,8.3599999999999,0
05/16/02,1091,1099.29,1089.17,1098.23,7.1600000000001,0
05/15/02,1096.83,1104.23,1088.94,1091.07,-6.21,0
05/14/02,1076.15,1097.71,1076.15,1097.28,22.72,0
05/13/02,1056.26,1074.84,1053.9,1074.56,19.57,0
05/10/02,1074.25,1075.43,1053.93,1054.99,-18.02,0
05/09/02,1088.85,1088.85,1072.23,1073.01,-15.84,0
05/08/02,1055.97,1088.92,1049.49,1088.85,39.36,0
05/07/02,1052.67,1058.67,1048.96,1049.49,-3.1800000000001,0
05/06/02,1073.01,1075.94,1052.65,1052.67,-20.76,0
05/03/02,1084.2,1084.2,1068.92,1073.43,-11.13,0
05/02/02,1086.12,1091.42,1079.46,1084.56,-1.9000000000001,0
05/01/02,1076.4,1088.32,1065.29,1086.46,9.54,0
04/30/02,1065.45,1082.62,1063.46,1076.92,11.47,0
04/29/02,1076.89,1078.95,1063.62,1065.45,-10.87,0
04/26/02,1092.79,1096.77,1076.31,1076.32,-15.16,0
04/25/02,1091.94,1094.36,1084.81,1091.48,-1.6600000000001,0
04/24/02,1101.93,1108.46,1092.51,1093.14,-7.8199999999999,0
04/23/02,1107.89,1111.17,1098.94,1100.96,-6.8699999999999,0
04/22/02,1122.68,1122.68,1105.62,1107.83,-17.34,0
04/19/02,1127.44,1128.82,1122.72,1125.17,0.70000000000005,0
04/18/02,1125.87,1130.53,1109.47,1124.47,-1.5999999999999,0
04/17/02,1130.17,1132.94,1123.37,1126.07,-2.3,0
04/16/02,1102.55,1129.4,1102.55,1128.37,25.82,0
04/15/02,1111.68,1114.77,1099.41,1102.55,-8.46,0
04/12/02,1105.38,1112.77,1102.74,1111.01,7.3199999999999,0
04/11/02,1130.35,1130.35,1102.42,1103.69,-26.78,0
04/10/02,1119.14,1131.76,1118.41,1130.47,12.67,0
04/09/02,1125.53,1128.29,1116.73,1117.8,-7.49,0
04/08/02,1122.73,1125.41,1111.79,1125.29,2.5599999999999,0
04/05/02,1127.67,1133.31,1119.49,1122.73,-3.6099999999999,0
04/04/02,1124.96,1130.45,1120.06,1126.34,0.93999999999983,0
04/03/02,1137.55,1138.85,1119.68,1125.4,-11.36,0
04/02/02,1143.01,1143.01,1135.71,1136.76,-9.78,0
04/01/02,1145.96,1147.84,1132.87,1146.54,-0.85000000000014,0
03/28/02,1146.29,1154.45,1144.58,1147.39,2.8100000000002,0
03/27/02,1137.45,1146.95,1135.33,1144.58,6.0899999999999,0
03/26/02,1131.61,1147,1131.61,1138.49,6.6200000000001,0
03/25/02,1149.28,1151.04,1131.87,1131.87,-16.83,0
03/22/02,1153.33,1156.49,1144.6,1148.7,-4.8899999999999,0
03/21/02,1151.55,1155.1,1139.88,1153.59,1.74,0
03/20/02,1170.19,1170.19,1151.61,1151.85,-18.44,0
03/19/02,1165.55,1173.94,1165.55,1170.29,4.74,0
03/18/02,1166.16,1172.73,1159.14,1165.55,-0.61000000000013,0
03/15/02,1153.45,1166.48,1153.45,1166.16,13.12,0
03/14/02,1154.18,1157.83,1151.08,1153.04,-1.05,0
03/13/02,1162.98,1164.31,1151.01,1154.09,-11.49,0
03/12/02,1168.26,1168.26,1154.34,1165.58,-2.6800000000001,0
03/11/02,1164,1173.03,1159.58,1168.26,3.95,0
03/08/02,1161.14,1172.76,1159.77,1164.31,6.77,0
03/07/02,1164.65,1167.94,1150.69,1157.54,-5.23,0
03/06/02,1145.86,1165.29,1145.11,1162.77,16.63,0
03/05/02,1153.02,1157.74,1144.78,1146.14,-7.6999999999998,0
03/04/02,1130.93,1153.84,1130.93,1153.84,22.06,0
03/01/02,1108.74,1131.79,1108.74,1131.78,25.05,0
02/28/02,1110.8,1121.57,1106.73,1106.73,-3.1600000000001,0
02/27/02,1111.23,1123.06,1102.26,1109.89,0.50999999999999,0
02/26/02,1110.35,1115.05,1101.72,1109.38,-0.049999999999955,0
02/25/02,1090.83,1112.71,1090.83,1109.43,19.59,0
02/22/02,1078.17,1093.93,1074.39,1089.84,8.8899999999999,0
02/21/02,1094.32,1101.5,1080.24,1080.95,-17.03,0
02/20/02,1084.68,1098.32,1074.36,1097.98,14.64,0
02/19/02,1102.16,1102.16,1082.24,1083.34,-20.84,0
02/15/02,1116.72,1117.09,1103.23,1104.18,-12.3,0
02/14/02,1118.51,1124.72,1112.3,1116.48,-2.03,0
02/13/02,1107.5,1120.56,1107.5,1118.51,11.01,0
02/12/02,1106.17,1112.68,1102.98,1107.5,-4.4400000000001,0
02/11/02,1095.37,1112.01,1094.68,1111.94,15.72,0
02/08/02,1082.39,1096.3,1079.91,1096.22,16.05,0
02/07/02,1083.32,1094.03,1078.44,1080.17,-3.3399999999999,0
02/06/02,1091.47,1093.58,1077.78,1083.51,-6.51,0
02/05/02,1088.71,1100.96,1082.58,1090.02,-4.4200000000001,0
02/04/02,1118.04,1122.2,1092.25,1094.44,-27.76,0
02/01/02,1127.39,1130.2,1118.51,1122.2,-8,0
01/31/02,1117.85,1130.21,1113.3,1130.2,16.63,0
01/30/02,1100.23,1113.79,1081.66,1113.57,12.93,0
01/29/02,1133.84,1137.47,1098.74,1100.64,-32.42,0
01/28/02,1136.27,1138.63,1126.66,1133.06,-0.22000000000003,0
01/25/02,1129.33,1138.31,1127.82,1133.28,1.1299999999999,0
01/24/02,1133.37,1139.5,1128.18,1132.15,3.97,0
01/23/02,1122.17,1131.94,1117.43,1128.18,8.8700000000001,0
01/22/02,1135.26,1135.26,1117.94,1119.31,-8.27,0
01/18/02,1127.53,1138.88,1124.45,1127.58,-11.3,0
01/17/02,1135.74,1139.27,1127.57,1138.88,11.31,0
01/16/02,1139.17,1146.19,1127.49,1127.57,-18.62,0
01/15/02,1140.84,1148.81,1136.88,1146.19,7.78,0
01/14/02,1144.4,1145.34,1138.15,1138.41,-7.1899999999998,0
01/11/02,1158.51,1159.41,1145.45,1145.6,-10.95,0
01/10/02,1154.27,1159.93,1150.85,1156.55,1.4099999999999,0
01/09/02,1163.75,1174.26,1151.89,1155.14,-5.5699999999999,0
01/08/02,1165.32,1167.6,1157.46,1160.71,-4.1800000000001,0
01/07/02,1174.65,1176.97,1163.55,1164.89,-7.6199999999999,0
01/04/02,1171.08,1176.55,1163.42,1172.51,7.24,0
01/03/02,1155.46,1165.27,1154.01,1165.27,10.6,0
01/02/02,1149,1154.67,1136.23,1154.67,6.5900000000001,0
12/31/01,1158.34,1161.16,1148.04,1148.08,-12.94,0
12/28/01,1158.35,1164.64,1157.13,1161.02,3.8899999999999,0
12/27/01,1149.99,1157.13,1149.99,1157.13,7.7600000000002,0
12/26/01,1145.06,1159.18,1145.06,1149.37,4.7199999999998,0
12/24/01,1144.96,1147.83,1144.62,1144.65,-0.24000000000001,0
12/21/01,1139.93,1147.83,1139.93,1144.89,4.96,0
12/20/01,1148.93,1151.42,1139.93,1139.93,-9.6299999999999,0
12/19/01,1136.32,1152.44,1134.75,1149.56,6.6399999999999,0
12/18/01,1140.77,1145.1,1134.36,1142.92,8.5600000000002,0
12/17/01,1123.59,1137.36,1122.34,1134.36,11.27,0
12/14/01,1117.92,1128.28,1114.5,1123.09,3.7099999999998,0
12/13/01,1127.61,1137.07,1117.85,1119.38,-17.69,0
12/12/01,1139.3,1141.58,1126.01,1137.07,0.30999999999995,0
12/11/01,1144.47,1150.89,1134.32,1136.76,-3.1700000000001,0
12/10/01,1152.44,1158.31,1139.66,1139.93,-18.38,0
12/07/01,1162.55,1167.1,1152.66,1158.31,-8.79,0
12/06/01,1168.09,1173.35,1164.43,1167.1,-3.25,0
12/05/01,1151.43,1173.62,1143.77,1170.35,25.55,0
12/04/01,1134.5,1144.8,1128.86,1144.8,14.9,0
12/03/01,1137.53,1137.53,1125.78,1129.9,-9.55,0
11/30/01,1140.01,1143.57,1135.89,1139.45,-0.75,0
11/29/01,1131.04,1140.4,1125.51,1140.2,11.68,0
11/28/01,1143.09,1149.5,1128.29,1128.52,-20.98,0
11/27/01,1152.12,1163.38,1140.81,1149.5,-7.9200000000001,0
11/26/01,1150.34,1157.88,1146.17,1157.42,7.0800000000002,0
11/23/01,1137.04,1151.05,1135.9,1150.34,13.31,0
11/21/01,1140.15,1142.66,1129.78,1137.03,-5.6300000000001,0
11/20/01,1149.03,1152.45,1142.17,1142.66,-8.3999999999999,0
11/19/01,1143.92,1151.06,1138.65,1151.06,12.41,0
11/16/01,1142.49,1143.52,1129.92,1138.65,-3.5899999999999,0
11/15/01,1141.21,1146.46,1135.06,1142.24,1.03,0
11/14/01,1146.33,1148.28,1132.87,1141.21,2.1200000000001,0
11/13/01,1122.23,1139.14,1122.23,1139.09,20.76,0
11/12/01,1112.74,1121.71,1098.32,1118.33,-1.98,0
